IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,,,,,,,,,,,,,10535,,,,,,10 535,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,,,,,,,,,,,,,1263,,,,,,1263,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,,,,,,,,,,,,,21,,,,,,21,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,,,,,,,,,,,,,2577,,,,,,2577,,"Includes practising pharmacists. Data Source: OECD Health Data, accessed on 2 August 2022",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,313,,,,,,313,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,,,,,,,,,,,,,33455,,,,,,33 455,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,,,,,,,,,,,,,37,,,,,,37,,National Reporting Instrument (NRI)- 2021 Code reporting,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,,,,,,,,,,,,,4203,,,,,,4203,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,,,,,,,,,,,,,43936,,,,,,43 936,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,,,,,,,,,,,,,5769,,,,,,5769,,"Includes practising pharmacists. Data Source: OECD Health Data, accessed on 2 August 2022",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,,,,,,,,,,,,,944,,,,,,944,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,,,,,,,,,,,,,0,,,,,,0,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,192,,,,,,192,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,,,,,,,,,,,,,5793,,,,,,5793,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,,,,,,,,,,,,,751,,,,,,751,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,,,,,,,,,,,,,77,,,,,,77,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,NER,Niger,Year,2018,true,,,,,,,,,,,,,0.027,,,,,,0.027,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,true,,,,,,,,,,,,,0.067,,,,,,0.067,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,true,,,,,,,,,,,,,0.071,,,,,,0.071,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2018,true,,,,,,,,,,,,,0.091,,,,,,0.091,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,,,,,,,,,,,,,0.12,,,,,,0.12,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,true,,,,,,,,,,,,,0.16,,,,,,0.16,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,,,,,,,,,,,,,0.18,,,,,,0.18,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,,,,,,,,,,,,,0.19,,,,,,0.19,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,,,,,,,,,,,,,0.19,,,,,,0.19,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,true,,,,,,,,,,,,,0.2,,,,,,0.2,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,,,,,,,,,,,,,0.26,,,,,,0.26,,Source: Ministere de la Sante.,EN,2023-01-12T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,true,,,,,,,,,,,,,0.29,,,,,,0.29,,"Source: Afghanistan HRH Profile (Table 4.2). Includes all sectors (public, private, NGO, education, eecurity)",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,,,,,,,,,,,,,0.29,,,,,,0.29,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,true,,,,,,,,,,,,,0.31,,,,,,0.31,,"Includes Pharmacists (public), Pharmacists (private) 2016 data.  Data Source: Human Resource Assessment of Public Sector Health Institutions (ERHIS-2); SIGRH",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,true,,,,,,,,,,,,,0.32,,,,,,0.32,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,true,,,,,,,,,,,,,0.35,,,,,,0.35,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,,,,,,,,,,,,,0.71,,,,,,0.71,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,true,,,,,,,,,,,,,0.71,,,,,,0.71,,Public sector Rwanda HLMA report 2018 http://www.moh.gov.rw/fileadmin/user_upload/Publication/Rwanda_HLMA_Report.pdf,EN,2023-01-12T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,AGO,Angola,Year,2018,true,,,,,,,,,,,,,0.74,,,,,,0.74,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,true,,,,,,,,,,,,,1.31,,,,,,1.31,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,,,,,,,,,,,,,1.81,,,,,,1.81,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,true,,,,,,,,,,,,,1.99,,,,,,1.99,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2018,true,,,,,,,,,,,,,10.86,,,,,,10.86,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2018,true,,,,,,,,,,,,,11.3,,,,,,11.3,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,true,,,,,,,,,,,,,12.03,,,,,,12.03,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,true,,,,,,,,,,,,,14.9,,,,,,14.9,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,true,,,,,,,,,,,,,2.19,,,,,,2.19,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,true,,,,,,,,,,,,,2.49,,,,,,2.49,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,true,,,,,,,,,,,,,2.8,,,,,,2.8,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,true,,,,,,,,,,,,,3.01,,,,,,3.01,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,,,,,,,,,,,,,4.34,,,,,,4.34,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,,,,,,,,,,,,,4.49,,,,,,4.49,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2018,true,,,,,,,,,,,,,5.77,,,,,,5.77,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,,,,,,,,,,,,,6.83,,,,,,6.83,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,true,,,,,,,,,,,,,8.94,,,,,,8.94,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,true,,,,,,,,,,,,,10,,,,,,10,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,true,,,,,,,,,,,,,1071,,,,,,1071,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,true,,,,,,,,,,,,,1073,,,,,,1073,,"Source: Afghanistan HRH Profile (Table 4.2). Includes all sectors (public, private, NGO, education, eecurity)",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,true,,,,,,,,,,,,,124,,,,,,124,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,,,,,,,,,,,,,157,,,,,,157,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,true,,,,,,,,,,,,,1687,,,,,,1687,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2018,true,,,,,,,,,,,,,172,,,,,,172,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,,,,,,,,,,,,,18807,,,,,,18 807,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2018,true,,,,,,,,,,,,,182,,,,,,182,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,true,,,,,,,,,,,,,1845,,,,,,1845,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,,,,,,,,,,,,,2160,,,,,,2160,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,AGO,Angola,Year,2018,true,,,,,,,,,,,,,2302,,,,,,2302,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,true,,,,,,,,,,,,,24000,,,,,,24 000,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,true,,,,,,,,,,,,,2474,,,,,,2474,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,true,,,,,,,,,,,,,255,,,,,,255,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,,,,,,,,,,,,,306,,,,,,306,,Source: Ministere de la Sante.,EN,2023-01-12T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ALB,Albania,Year,2018,true,,,,,,,,,,,,,3125,,,,,,3125,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,true,,,,,,,,,,,,,329,,,,,,329,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,true,,,,,,,,,,,,,336,,,,,,336,,"Includes Pharmacists (public), Pharmacists (private) 2016 data.  Data Source: Human Resource Assessment of Public Sector Health Institutions (ERHIS-2); SIGRH",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,true,,,,,,,,,,,,,36,,,,,,36,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,true,,,,,,,,,,,,,360,,,,,,360,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,,,,,,,,,,,,,398,,,,,,398,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,true,,,,,,,,,,,,,45,,,,,,45,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,,,,,,,,,,,,,45014,,,,,,45 014,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,true,,,,,,,,,,,,,451,,,,,,451,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,true,,,,,,,,,,,,,487,,,,,,487,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2018,true,,,,,,,,,,,,,5431,,,,,,5431,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,,,,,,,,,,,,,55,,,,,,55,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,true,,,,,,,,,,,,,598,,,,,,598,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,NER,Niger,Year,2018,true,,,,,,,,,,,,,60,,,,,,60,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2018,true,,,,,,,,,,,,,748,,,,,,748,,"Source:The state of the health workforce in the WHO African Region, 2021 report",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,,,,,,,,,,,,,78,,,,,,78,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,true,,,,,,,,,,,,,886,,,,,,886,,Public sector Rwanda HLMA report 2018 http://www.moh.gov.rw/fileadmin/user_upload/Publication/Rwanda_HLMA_Report.pdf,EN,2023-01-12T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,true,,,,,,,,,,,,,8868,,,,,,8868,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,,,,,,,,,,,,,964,,,,,,964,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,,,,,,,,,,,,,13,,,,,,13,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,,,,,,,,,,,,,1331,,,,,,1331,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,,,,,,,,,,,,,135,,,,,,135,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2018,true,,,,,,,,,,,,,1827,,,,,,1827,,Includes Public + private,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2018,true,,,,,,,,,,,,,23876,,,,,,23 876,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,true,,,,,,,,,,,,,340,,,,,,340,,"Includes Pharmaceutical technicians and assistants (public), Pharmaceutical technicians and assistants (private) 2016 data.  Data Source: Human Resource Assessment of Public Sector Health Institutions (ERHIS-2); SIGRH",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,true,,,,,,,,,,,,,400,,,,,,400,,Source: Health facilities assessment reports (Harare workshop),EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,GUY,Guyana,Year,2018,true,,,,,,,,,,,,,42,,,,,,42,,"Includes Dental Prosthetic Technicians. Data source: WHO Global Oral Health Workforce Survey, accessed November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,true,,,,,,,,,,,,,45,,,,,,45,,Source: Ministere de la Sante.,EN,2023-01-12T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,true,,,,,,,,,,,,,589,,,,,,589,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,,,,,,,,,,,,,880,,,,,,880,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2017,true,,,,,,,,,,,,,0.25,,,,,,0.25,,National Reporting Instrument (NRI) 2018.  2015 PHC Mapping Survey,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2017,true,,,,,,,,,,,,,2.21,,,,,,2.21,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,,,,,,,,,,,,,2.6,,,,,,2.6,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,true,,,,,,,,,,,,,3.21,,,,,,3.21,,National Reporting Instrument (NRI) 2018.,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,true,,,,,,,,,,,,,3.96,,,,,,3.96,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2017,true,,,,,,,,,,,,,4.46,,,,,,4.46,,National Reporting Instrument (NRI)- 2018 Code reporting.  Dep. of Health and Wellness,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,true,,,,,,,,,,,,,6.2,,,,,,6.2,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2017,true,,,,,,,,,,,,,6.78,,,,,,6.78,,"Includes Pharmacists.  Data Source: Ministry of Health, Pharmacy Unit",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,true,,,,,,,,,,,,,6.98,,,,,,6.98,,"Includes practising pharmacists. Data Source: OECD Health Data, accessed on 2 August 2022",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2017,true,,,,,,,,,,,,,9.05,,,,,,9.05,,National Reporting Instrument (NRI) 2018.  National Institute of Statistics,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,true,,,,,,,,,,,,,10094,,,,,,10 094,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2017,true,,,,,,,,,,,,,1027,,,,,,1027,,National Reporting Instrument (NRI) 2018.  2015 PHC Mapping Survey,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2017,true,,,,,,,,,,,,,17833,,,,,,17 833,,National Reporting Instrument (NRI) 2018.  National Institute of Statistics,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BLZ,Belize,Year,2017,true,,,,,,,,,,,,,254,,,,,,254,,"Includes Pharmacists.  Data Source: Ministry of Health, Pharmacy Unit",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2017,true,,,,,,,,,,,,,2615,,,,,,2615,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,true,,,,,,,,,,,,,3956,,,,,,3956,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,true,,,,,,,,,,,,,416,,,,,,416,,"Includes practising pharmacists. Data Source: OECD Health Data, accessed on 2 August 2022",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,true,,,,,,,,,,,,,453000,,,,,,453 000,,National Reporting Instrument (NRI) 2018.,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2017,true,,,,,,,,,,,,,79,,,,,,79,,National Reporting Instrument (NRI)- 2018 Code reporting.  Dep. of Health and Wellness,EN,2023-01-11T22:00:00.000Z
